NAME,LineageID,AUTHOR_DATE,COMMONNAME,INDEXNAME,CLASS_NM,ORD_Parent,ORD_NM,SO_Parent,SO_NM,FAM_Parent,FAM_NM,SF_Parent,SF_NM,Parent_id_fomula,Parent_id,Rank_id,Rank_name,REMARKS,ClassNum,OrderNum,SuborderNum,FamilyNum,SubfamilyNum,TimeStamp
Lobotidae,289,Gill 1861,tripletails and tigerperches,tripletails,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Lobotidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,601,NULL,27:21.0
Pomacanthidae,308,Jordan & Evermann 1898,angelfishes,angelfishes,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Pomacanthidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,602,NULL,34:49.0
Drepaneidae,502,Gill 1872,sicklefishes,sicklefishes,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Drepaneidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,603,NULL,33:54.0
Chaetodontidae,307,Rafinesque 1815,butterflyfishes,butterflyfishes,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Chaetodontidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,604,NULL,36:37.0
Ephippidae,305,Bleeker 1859,spadefishes and batfishes,spadefishes/batfishes/scats,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Ephippidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,605,NULL,25:51.0
Leiognathidae,282,Gill 1893,ponyfishes or slipmouths,ponyfishes/slipmouths,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Leiognathidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,606,NULL,35:50.0
Leiognathinae,1104,Gill 1893,NULL,NULL,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Leiognathidae,282,Leiognathinae,282,282,51,Subfamily,NULL,8,57,NULL,606,1,36:11.0
Gazzinae,1107,Chakrabarty & Sparks 2015,NULL,NULL,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Leiognathidae,282,Gazzinae,282,282,51,Subfamily,NULL,8,57,NULL,606,2,35:23.0
Scatophagidae,306,Gill 1883,scats,scats,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Scatophagidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,607,NULL,26:30.0
Antigoniidae,1307,Jordan & Evermann 1898,NULL,NULL,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Antigoniidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,608,NULL,32:45.0
Siganidae,371,Richardson 1837,rabbitfishes,rabbitfishes,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Siganidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,609,NULL,26:47.0
Caproidae,867,Bonaparte 1835,boarfishes,NULL,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Caproidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,610,NULL,27:45.0
Luvaridae,377,Gill 1885,luvars,luvars,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Luvaridae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,611,NULL,26:10.0
Zanclidae,509,Bleeker 1876,moorish idols,idols;moorish,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Zanclidae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,612,NULL,27:08.0
Acanthuridae,370,Bonaparte 1835,surgeonfishes and unicornfishes,surgeonfishes/unicornfishes,Actinopteri,699,Acanthuriformes,946,NULL,NULL,Acanthuridae,NULL,NULL,946,946,50,Family,NULL,8,57,NULL,613,NULL,25:33.0
Myxiniformes,525,NULL,NULL,NULL,Myxini,636,Myxiniformes,NULL,NULL,NULL,NULL,NULL,NULL,636,636,40,Order,NULL,1,1,NULL,NULL,NULL,NULL
Petromyzontiformes,526,NULL,NULL,NULL,Petromyzonti,983,Petromyzontiformes,NULL,NULL,NULL,NULL,NULL,NULL,983,983,40,Order,NULL,3,5,NULL,NULL,NULL,10:25.0
Hexanchiformes,528,NULL,NULL,NULL,Elasmobranchii,637,Hexanchiformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,6,NULL,NULL,NULL,NULL
Heterodontiformes,529,NULL,NULL,NULL,Elasmobranchii,637,Heterodontiformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,7,NULL,NULL,NULL,NULL
Ceratodontiformes,530,NULL,NULL,NULL,Dipneusti,647,Ceratodontiformes,NULL,NULL,NULL,NULL,NULL,NULL,647,647,40,Order,NULL,10,4,NULL,NULL,NULL,56:03.0
Coelacanthiformes,532,NULL,NULL,NULL,Coelacanthi,639,Coelacanthiformes,NULL,NULL,NULL,NULL,NULL,NULL,639,639,40,Order,NULL,9,1,NULL,NULL,NULL,38:30.0
Polypteriformes,533,NULL,NULL,NULL,Cladistii,1088,Polypteriformes,NULL,NULL,NULL,NULL,NULL,NULL,1088,1088,40,Order,NULL,7,7,NULL,NULL,NULL,02:44.0
Acipenseriformes,534,NULL,NULL,NULL,Actinopteri,699,Acipenseriformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,7.5,NULL,NULL,NULL,28:29.0
Lepisosteiformes,535,NULL,NULL,NULL,Actinopteri,699,Lepisosteiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,18,NULL,NULL,NULL,29:27.0
Amiiformes,536,NULL,NULL,NULL,Actinopteri,699,Amiiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,22,NULL,NULL,NULL,31:33.0
Osteoglossiformes,537,NULL,NULL,NULL,Actinopteri,699,Osteoglossiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,33.5,NULL,NULL,NULL,34:32.0
Elopiformes,538,NULL,NULL,NULL,Actinopteri,699,Elopiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,30,NULL,NULL,NULL,32:18.0
Anguilliformes,539,NULL,NULL,NULL,Actinopteri,699,Anguilliformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,32,NULL,NULL,NULL,33:09.0
Clupeiformes,540,NULL,NULL,NULL,Actinopteri,699,Clupeiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,34,NULL,NULL,NULL,37:30.0
Gonorynchiformes,541,NULL,NULL,NULL,Actinopteri,699,Gonorynchiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,35,NULL,NULL,NULL,37:56.0
Cypriniformes,542,NULL,NULL,NULL,Actinopteri,699,Cypriniformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,36,NULL,NULL,NULL,38:08.0
Siluriformes,543,NULL,NULL,NULL,Actinopteri,699,Siluriformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,38,NULL,NULL,NULL,02:51.0
Gymnotiformes,544,NULL,knifefishes,Knifefishes,Actinopteri,699,Gymnotiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,37.5,NULL,NULL,NULL,04:58.0
Osmeriformes,545,NULL,NULL,NULL,Actinopteri,699,Osmeriformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,40,NULL,NULL,NULL,52:35.0
Aulopiformes,546,NULL,NULL,NULL,Actinopteri,699,Aulopiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,42,NULL,NULL,NULL,54:09.0
Lophiiformes,547,NULL,anglerfishes,NULL,Actinopteri,699,Lophiiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,58,NULL,NULL,NULL,17:22.0
Percopsiformes,548,NULL,NULL,NULL,Actinopteri,699,Percopsiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,45,NULL,NULL,NULL,12:59.0
Gadiformes,549,NULL,NULL,NULL,Actinopteri,699,Gadiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,46,NULL,NULL,NULL,13:08.0
Ophidiiformes,550,NULL,NULL,NULL,Actinopteri,699,Ophidiiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,47,NULL,NULL,NULL,13:42.0
Batrachoidiformes,551,NULL,NULL,NULL,Actinopteri,699,Batrachoidiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,48,NULL,NULL,NULL,14:20.0
Myctophiformes,552,NULL,NULL,anglerfishes,Actinopteri,699,Myctophiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,43,NULL,NULL,NULL,19:58.0
Gobiesociformes,553,NULL,NULL,NULL,Actinopteri,699,Gobiesociformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,54,NULL,NULL,NULL,17:44.0
Lampriformes,554,NULL,NULL,NULL,Actinopteri,699,Lampriformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,43.5,NULL,NULL,NULL,54:53.0
Beryciformes,555,NULL,NULL,NULL,Actinopteri,699,Beryciformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,46.2,NULL,NULL,NULL,53:32.0
Zeiformes,556,NULL,NULL,NULL,Actinopteri,699,Zeiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,45.4,NULL,NULL,NULL,23:30.0
Syngnathiformes,558,NULL,NULL,NULL,Actinopteri,699,Syngnathiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,48.2,NULL,NULL,NULL,57:25.0
Synbranchiformes,559,NULL,NULL,NULL,Actinopteri,699,Synbranchiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,48.5,NULL,NULL,NULL,51:19.0
Perciformes *sedis mutabilis*,561,NULL,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,63,NULL,NULL,NULL,27:20.0
Tetraodontiformes,562,NULL,NULL,NULL,Actinopteri,699,Tetraodontiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,59,NULL,NULL,NULL,27:56.0
Orectolobiformes,575,NULL,NULL,NULL,Elasmobranchii,637,Orectolobiformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,8,NULL,NULL,NULL,NULL
Lamniformes,576,NULL,NULL,NULL,Elasmobranchii,637,Lamniformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,8.5,NULL,NULL,NULL,NULL
Carcharhiniformes,577,NULL,NULL,NULL,Elasmobranchii,637,Carcharhiniformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,8.7,NULL,NULL,NULL,NULL
Pristiophoriformes,578,NULL,NULL,NULL,Elasmobranchii,637,Pristiophoriformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,9.5,NULL,NULL,NULL,NULL
Squatiniformes,579,NULL,NULL,NULL,Elasmobranchii,637,Squatiniformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,9.7,NULL,NULL,NULL,NULL
Rhinopristiformes,580,"Last, S̩ret & Naylor 2016",NULL,NULL,Elasmobranchii,637,Rhinopristiformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,10.2,NULL,NULL,NULL,32:26.0
Albuliformes,581,NULL,NULL,NULL,Actinopteri,699,Albuliformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,30.5,NULL,NULL,NULL,32:27.0
Saccopharyngiformes,582,NULL,NULL,NULL,Actinopteri,699,Saccopharyngiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,33,NULL,NULL,NULL,37:19.0
Esociformes,583,NULL,NULL,NULL,Actinopteri,699,Esociformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,39.1,NULL,NULL,NULL,52:26.0
Ateleopodiformes,585,NULL,NULL,NULL,Actinopteri,699,Ateleopodiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,41.5,NULL,NULL,NULL,54:04.0
Polymixiiformes,586,NULL,NULL,NULL,Actinopteri,699,Polymixiiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,46.1,NULL,NULL,NULL,52:08.0
Scorpaenoidei,589,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Scorpaenoidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,23,NULL,NULL,11:36.0
Cottoidei,592,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Cottoidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,26,NULL,NULL,17:47.0
Percoidei,593,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Percoidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,1,NULL,NULL,15:35.0
Labroidei,595,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Labroidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,2,NULL,NULL,30:34.0
Zoarcoidei,596,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,6,NULL,NULL,33:28.0
Notothenioidei,597,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Notothenioidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,7,NULL,NULL,38:19.0
Trachinoidei,598,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Trachinoidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,8,NULL,NULL,40:46.0
Callionymoidei,601,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Callionymoidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,13,NULL,NULL,42:49.0
Scombroidei,604,NULL,NULL,NULL,Actinopteri,699,Scombriformes,1179,Scombroidei,NULL,NULL,NULL,NULL,1179,1179,41,Suborder,NULL,8,48.1,2,NULL,NULL,41:22.0
Stromateoidei,605,NULL,NULL,NULL,Actinopteri,699,Scombriformes,1179,Stromateoidei,NULL,NULL,NULL,NULL,1179,1179,41,Suborder,NULL,8,48.1,1,NULL,NULL,47:48.0
Anabantoidei,606,NULL,NULL,NULL,Actinopteri,699,Anabantiformes,1183,Anabantoidei,NULL,NULL,NULL,NULL,1183,1183,41,Suborder,NULL,8,48.6,1,NULL,NULL,59:20.0
Channoidei,607,NULL,NULL,NULL,Actinopteri,699,Anabantiformes,1183,Channoidei,NULL,NULL,NULL,NULL,1183,1183,41,Suborder,NULL,8,48.6,2,NULL,NULL,03:04.0
Holocephali,610,NULL,NULL,NULL,Holocephali,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,30,Class,NULL,6,NULL,NULL,NULL,NULL,NULL
Myxini,636,NULL,NULL,NULL,Myxini,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,30,Class,NULL,1,NULL,NULL,NULL,NULL,03:34.0
Elasmobranchii,637,NULL,NULL,NULL,Elasmobranchii,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,30,Class,NULL,5,NULL,NULL,NULL,NULL,NULL
Notacanthiformes,638,NULL,NULL,NULL,Actinopteri,699,Notacanthiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,31,NULL,NULL,NULL,33:01.0
Coelacanthi,639,NULL,NULL,NULL,Coelacanthi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,30,Class,NULL,9,NULL,NULL,NULL,NULL,08:43.0
Dipneusti,647,NULL,NULL,NULL,Dipneusti,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,30,Class,NULL,10,NULL,NULL,NULL,NULL,54:48.0
Atheriniformes,650,NULL,NULL,NULL,Actinopteri,699,Atheriniformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,51.5,NULL,NULL,NULL,15:33.0
Dactylopteroidei,655,NULL,NULL,NULL,Actinopteri,699,Syngnathiformes,558,Dactylopteroidei,NULL,NULL,NULL,NULL,558,558,41,Suborder,NULL,8,48.2,2,NULL,NULL,40:59.0
Beloniformes,681,NULL,NULL,NULL,Actinopteri,699,Beloniformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,52.5,NULL,NULL,NULL,17:07.0
Actinopteri,699,Cope 1871,NULL,NULL,Actinopteri,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,30,Class,NULL,8,NULL,NULL,NULL,NULL,45:57.0
Stomiiformes,743,NULL,NULL,NULL,Actinopteri,699,Stomiiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,41,NULL,NULL,NULL,53:25.0
Cyprinodontiformes,744,NULL,NULL,NULL,Actinopteri,699,Cyprinodontiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,52,NULL,NULL,NULL,16:20.0
Rajiformes,746,NULL,skates and rays,skates/rays,Elasmobranchii,637,Rajiformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,10.5,NULL,NULL,NULL,NULL
Torpediniformes,747,NULL,NULL,NULL,Elasmobranchii,637,Torpediniformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,10,NULL,NULL,NULL,NULL
Squaliformes,748,NULL,NULL,NULL,Elasmobranchii,637,Squaliformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,9,NULL,NULL,NULL,NULL
Salmoniformes,756,NULL,NULL,NULL,Actinopteri,699,Salmoniformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,39.5,NULL,NULL,NULL,32:55.0
Carangiformes,758,NULL,NULL,NULL,Actinopteri,699,Carangiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,50,NULL,NULL,NULL,55:33.0
Characiformes,873,NULL,NULL,NULL,Actinopteri,699,Characiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,37,NULL,NULL,NULL,39:26.0
Acanthuriformes,946,NULL,NULL,NULL,Actinopteri,699,Acanthuriformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,57,NULL,NULL,NULL,25:07.0
Gobiiformes,964,NULL,NULL,NULL,Actinopteri,699,Gobiiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,48.4,NULL,NULL,NULL,03:01.0
Petromyzonti,983,NULL,NULL,NULL,Petromyzonti,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,30,Class,NULL,3,NULL,NULL,NULL,NULL,08:45.0
Myliobatiformes,1047,NULL,NULL,NULL,Elasmobranchii,637,Myliobatiformes,NULL,NULL,NULL,NULL,NULL,NULL,637,637,40,Order,NULL,5,10.6,NULL,NULL,NULL,20:45.0
Chimaeriformes,1082,NULL,NULL,NULL,Holocephali,610,Chimaeriformes,NULL,NULL,NULL,NULL,NULL,NULL,610,610,40,Order,NULL,6,1,NULL,NULL,NULL,42:53.0
Cladistii,1088,NULL,NULL,NULL,Cladistii,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,30,Class,NULL,7,NULL,NULL,NULL,NULL,44:04.0
Gyrinocheiloidei,1156,NULL,NULL,NULL,Actinopteri,699,Cypriniformes,542,Gyrinocheiloidei,NULL,NULL,NULL,NULL,542,542,41,Suborder,NULL,8,36,1,NULL,NULL,02:04.0
Catostomoidei,1157,NULL,NULL,NULL,Actinopteri,699,Cypriniformes,542,Catostomoidei,NULL,NULL,NULL,NULL,542,542,41,Suborder,NULL,8,36,2,NULL,NULL,03:44.0
Cobitoidei,1158,NULL,NULL,NULL,Actinopteri,699,Cypriniformes,542,Cobitoidei,NULL,NULL,NULL,NULL,542,542,41,Suborder,NULL,8,36,3,NULL,NULL,04:36.0
Cyprinoidei,1159,NULL,NULL,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,NULL,NULL,NULL,NULL,542,542,41,Suborder,NULL,8,36,4,NULL,NULL,05:08.0
Hiodontiformes,1169,NULL,NULL,NULL,Actinopteri,699,Hiodontiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,33.2,NULL,NULL,NULL,23:05.0
Mugiliformes,1175,NULL,NULL,NULL,Actinopteri,699,Mugiliformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,53,NULL,NULL,NULL,47:27.0
Kurtiformes,1177,NULL,NULL,NULL,Actinopteri,699,Kurtiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,48.3,NULL,NULL,NULL,00:56.0
Stylephoriformes,1178,NULL,NULL,NULL,Actinopteri,699,Stylephoriformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,45.6,NULL,NULL,NULL,28:51.0
Scombriformes,1179,NULL,NULL,NULL,Actinopteri,699,Scombriformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,48.1,NULL,NULL,NULL,32:47.0
Synbranchoidei,1180,NULL,NULL,NULL,Actinopteri,699,Synbranchiformes,559,Synbranchoidei,NULL,NULL,NULL,NULL,559,559,41,Suborder,NULL,8,48.5,3,NULL,NULL,52:32.0
Mastacembeloidei,1181,NULL,NULL,NULL,Actinopteri,699,Synbranchiformes,559,Mastacembeloidei,NULL,NULL,NULL,NULL,559,559,41,Suborder,NULL,8,48.5,1,NULL,NULL,54:54.0
Indostomoidei,1182,NULL,NULL,NULL,Actinopteri,699,Synbranchiformes,559,Indostomoidei,NULL,NULL,NULL,NULL,559,559,41,Suborder,NULL,8,48.5,2,NULL,NULL,56:38.0
Anabantiformes,1183,NULL,NULL,NULL,Actinopteri,699,Anabantiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,48.6,NULL,NULL,NULL,58:33.0
Nandoidei,1184,NULL,NULL,NULL,Actinopteri,699,Anabantiformes,1183,Nandoidei,NULL,NULL,NULL,NULL,1183,1183,41,Suborder,NULL,8,48.6,3,NULL,NULL,04:46.0
Stephanoberycoidei,1185,NULL,NULL,NULL,Actinopteri,699,Beryciformes,555,Stephanoberycoidei,NULL,NULL,NULL,NULL,555,555,41,Suborder,NULL,8,46.2,2,NULL,NULL,13:50.0
Blenniiformes,1186,NULL,NULL,NULL,Actinopteri,699,Blenniiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,55,NULL,NULL,NULL,57:15.0
Cichliformes,1187,NULL,NULL,NULL,Actinopteri,699,Cichliformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,51,NULL,NULL,NULL,07:16.0
Berycoidei,1189,NULL,NULL,NULL,Actinopteri,699,Beryciformes,555,Berycoidei,NULL,NULL,NULL,NULL,555,555,41,Suborder,NULL,8,46.2,1,NULL,NULL,42:48.0
Trachichthyiformes,1190,NULL,NULL,NULL,Actinopteri,699,Trachichthyiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,46.4,NULL,NULL,NULL,44:11.0
Holocentriformes,1191,NULL,NULL,NULL,Actinopteri,699,Holocentriformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,46.6,NULL,NULL,NULL,46:26.0
Gasterosteoidei,1192,NULL,NULL,NULL,Actinopteri,699,Perciformes,1309,Gasterosteoidei,NULL,NULL,NULL,NULL,1309,1309,41,Suborder,NULL,8,64,25,NULL,NULL,16:28.0
Triacanthodoidei,1193,NULL,NULL,NULL,Actinopteri,699,Tetraodontiformes,562,Triacanthodoidei,NULL,NULL,NULL,NULL,562,562,41,Suborder,NULL,8,59,1,NULL,NULL,19:58.0
Tetraodontoidei,1194,NULL,NULL,NULL,Actinopteri,699,Tetraodontiformes,562,Tetraodontoidei,NULL,NULL,NULL,NULL,562,562,41,Suborder,NULL,8,59,2,NULL,NULL,20:55.0
Balistoidei,1195,NULL,NULL,NULL,Actinopteri,699,Tetraodontiformes,562,Balistoidei,NULL,NULL,NULL,NULL,562,562,41,Suborder,NULL,8,59,3,NULL,NULL,21:49.0
Aplocheiloidei,1202,NULL,NULL,NULL,Actinopteri,699,Cyprinodontiformes,744,Aplocheiloidei,NULL,NULL,NULL,NULL,744,744,41,Suborder,NULL,8,52,1,NULL,NULL,15:41.0
Cyprinodontoidei,1203,NULL,NULL,NULL,Actinopteri,699,Cyprinodontiformes,744,Cyprinodontoidei,NULL,NULL,NULL,NULL,744,744,41,Suborder,NULL,8,52,2,NULL,NULL,16:50.0
Syngnathoidei,1216,NULL,NULL,NULL,Actinopteri,699,Syngnathiformes,558,Syngnathoidei,NULL,NULL,NULL,NULL,558,558,41,Suborder,NULL,8,48.2,1,NULL,NULL,47:00.0
Alepocephaliformes,1273,NULL,NULL,NULL,Actinopteri,699,Alepocephaliformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,34.5,NULL,NULL,NULL,12:37.0
Acropomatiformes,1274,NULL,NULL,NULL,Actinopteri,699,Acropomatiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,62.8,NULL,NULL,NULL,12:02.0
Centrarchiformes,1278,NULL,NULL,NULL,Actinopteri,699,Centrarchiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,62.6,NULL,NULL,NULL,59:04.0
Percichthyoidei,1279,NULL,NULL,NULL,Actinopteri,699,Centrarchiformes,1278,Percichthyoidei,NULL,NULL,NULL,NULL,1278,1278,41,Suborder,NULL,8,62.6,1,NULL,NULL,17:27.0
Terapontoidei,1280,NULL,NULL,NULL,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,NULL,NULL,NULL,NULL,1278,1278,41,Suborder,NULL,8,62.6,2,NULL,NULL,20:20.0
Centrarchoidei,1281,NULL,NULL,NULL,Actinopteri,699,Centrarchiformes,1278,Centrarchoidei,NULL,NULL,NULL,NULL,1278,1278,41,Suborder,NULL,8,62.6,3,NULL,NULL,21:17.0
Cirrhitioidei,1282,NULL,NULL,NULL,Actinopteri,699,Centrarchiformes,1278,Cirrhitioidei,NULL,NULL,NULL,NULL,1278,1278,41,Suborder,NULL,8,62.6,4,NULL,NULL,22:17.0
Lepidogalaxiiformes,1283,NULL,NULL,NULL,Actinopteri,699,Lepidogalaxiiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,38.2,NULL,NULL,NULL,36:23.0
Argentiniformes,1284,NULL,NULL,NULL,Actinopteri,699,Argentiniformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,38.4,NULL,NULL,NULL,37:13.0
Galaxiiformes,1285,NULL,NULL,NULL,Actinopteri,699,Galaxiiformes,NULL,NULL,NULL,NULL,NULL,NULL,699,699,40,Order,NULL,8,38.6,NULL,NULL,NULL,38:05.0
Percalatoidei,1287,NULL,NULL,NULL,Actinopteri,699,Centrarchiformes,1278,Percalatoidei,NULL,NULL,NULL,NULL,1278,1278,41,Suborder,NULL,8,62.6,5,NULL,NULL,52:08.0
